caption,hashtags,caption_length,word_count,hashtag_count,posting_hour,day_of_week,is_weekend,follower_count,verified_status,sponsored,media_type,source_dataset,performance_class,binary_performance
"•📍Haifa, Palestine 🇵🇸• Nothing 🐬beats fresh fish 🐟 from beautiful Haifa waters 🌊 🔸🔸🔸🔸🔸🔸🔸🔸🔸🔸🔸🔸🔸🔸🔸🔸
#seafood #summer #sea #arabicfood #eatingout #palestinefood #palestinian #l4l #eatout #healthyfood #lovefood #loveeating #foodcoma #foodporn #lovefood #foodlove #fitness #internationalfood #foodtravel #worldonplates #plates #foodler #foodblog #foodphotography #foodtime #healthyeating #fitnessmotivation #fish #haifa #falastin © @king_waseem_ #palestinecooking",#seafood #summer #sea #arabicfood #eatingout #palestinefood #palestinian #l4l #eatout #healthyfood #lovefood #loveeating #foodcoma #foodporn #lovefood #foodlove #fitness #internationalfood #foodtravel #worldonplates #plates #foodler #foodblog #foodphotography #foodtime #healthyeating #fitnessmotivation #fish #haifa #falastin #palestinecooking,458,47,31,8,Saturday,1,2568,False,False,Image,real,High,1
"🚨 HERE it is… AND I don’t think they expected this 👀 

Had the pleasure of sitting down  with the stars of @disneyplusuk #athousandblows  a few weeks ago.. and thought I’d give them a little surprise 😳 

Watch the full interview here @nnesaga ✨

A Thousand Blows Season 2 is available now on Disney+ 

🏷️ @vampuk @disneyplus @disneyplusuk 
#ukpresenter #disneyplus #disney #interview",#athousandblows #ukpresenter #disneyplus #disney #interview,383,62,5,19,Friday,0,78197,True,False,Reel,real,High,1
".
دائرة الاقتصاد والسياحة بدبي توقع اتفاقية شراكة استراتيجية مع مجموعة جوليوس باير، المتخصصة في إدارة الثروات، لتعزيز حضور دبي بين أبرز المراكز العالمية للثروات الخاصة وريادة الأعمال والاستثمارات طويلة الأجل.

وتدعم الشراكة تزايد إقبال المستثمرين الدوليين وأصحاب الأعمال والمكاتب العائلية على دبي، من خلال توسيع قنوات التواصل معهم، وتعريفهم بالفرص التي تتيحها الإمارة لتأسيس الأعمال وإدارة الثروات والنمو عبر أسواق المنطقة والعالم.

وتأتي الاتفاقية امتداداً لبيئة دبي الاقتصادية المتقدمة، ومكانتها وجهةً تجمع بين الاستقرار، ووضوح الأطر التنظيمية، وكفاءة منظومة الأعمال، وجودة الحياة، بما يواكب مستهدفات أجندة دبي الاقتصادية D33.

The Dubai Department of Economy and Tourism has signed a strategic agreement with Julius Baer (Middle East) Ltd. to strengthen Dubai’s position as a global hub for private wealth, entrepreneurship and long-term investment.

The collaboration will support growing international interest among investors, entrepreneurs and family offices looking to establish and expand their presence in Dubai, in line with the Dubai Economic Agenda, D33.⁩",,1068,153,0,11,Monday,0,188000,True,False,Carousel,real,Low,0
"Запрошую моделей на манікюр!

Хочу вдосконалювати свої навички, тому шукаю моделей для практики.
Роблю комбінований манікюр з укріпленням + покриття гель-лаком.
Оплата — тільки за матеріали.

Якщо бажаєте красиві доглянуті нігтики за символічну ціну — пишіть у директ @chub_nails ! 🤍
Буду рада кожній!
Локація: вул Кропивницького 15-А",,334,48,0,13,Monday,0,7572,False,False,Carousel,real,Medium,0
"Vista sobre S. Pedro de Moel,
Portugal
..⁠
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
📷Amazing pic by @georgemdd
• ⠀ ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
✈️😉Mark your photo with tag #portugalmyworld and we`ll post it!
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
#portugal #portogal #visitportugal #super_portugal #igersportugal #passionpassport #bestvacations #bbctravel #picoftheday #photooftheday #TopEuropePhoto #europe_vacations #living_europe #travel #travelgram #travelblog #🇵🇹 #topportugalphoto #instapassport #instatravel #instatraveling #portugallovers #instaportugal #travel_drops #discover_europe #hdr_addiction #exploretocreate #wonderfulworld #earthfocus",#portugalmyworld #portugal #portogal #visitportugal #super_portugal #igersportugal #passionpassport #bestvacations #bbctravel #picoftheday #photooftheday #TopEuropePhoto #europe_vacations #living_europe #travel #travelgram #travelblog #🇵🇹 #topportugalphoto #instapassport #instatravel #instatraveling #portugallovers #instaportugal #travel_drops #discover_europe #hdr_addiction #exploretocreate #wonderfulworld #earthfocus,654,56,30,9,Tuesday,0,41683,False,False,Image,real,Medium,0
"Замисляла ли си се някога какво поддържа косата здрава и сияйна? Това са водородните, дисулфидните и солните връзки в косъма. 🧬 Те формират структурната здравина, еластичност и блясък на косата. Боядисването, топлинната обработка и други химични процедури могат да разрушат тези връзки, намалявайки здравината на косъма. 👎 Всички продукти от новата ни бяла серия за Суха и увредена коса, особено Revalid Bond Repair крем без отмиване, възстановяват увредените връзки, за да се наслаждавате на здрава и силна коса. 😊",,515,79,0,5,Thursday,0,5365,False,False,Image,real,Low,0
"Introducing our Virtual Patient Companion (VPC) - a patient portal for seamless appointment booking! 📅

Follow the following steps below to book an appointment on VPC today: https://patientcompanion.starmedspecialist.com/appointments/listing (link in bio).

#SgHealth #HealthierSg #VPC #StarMedSpecialistCentre",#SgHealth #HealthierSg #VPC #StarMedSpecialistCentre,310,35,4,4,Friday,0,1440,False,False,Carousel,real,Medium,0
"Tu negocio crece cuando tienes el vehículo correcto. 🚛

La Hyundai H100 está hecha para acompañarte en cada entrega, cada carga y cada oportunidad.
Resistente, confiable y lista para trabajar desde el primer día.

📩 Escríbenos ahora y recibe asesoría personalizada
📍 Disponible en Magna Sarasota

#MagnaSarasota #Hyundai #H100 #HyundaiH100",#MagnaSarasota #Hyundai #H100 #HyundaiH100,339,50,4,13,Friday,0,4033,False,False,Image,real,Medium,0
Citas disponibles Wps 3005007120,,32,4,0,17,Tuesday,0,35479,False,False,Image,real,Low,0
"🌸 Neumond im Sternzeichen Fische ♓️ 

Ich gieße euch wieder zauberhafte Kristallkerzen im Neumond am 28. Februar 🙌🏻

Der Neumond steht im Sternzeichen Fische und verleiht Neuanfängen und Veränderungen eine ganz besondere Energie 🌚 

Der Neumond, der den Beginn eines neuen Mondzyklus markiert, bringt immer einen gewissen Zauber mit sich.

In der Astrologie steht dieser für den Neubeginn.

Damit ist jetzt der perfekte Zeitpunkt, um emotionalen Ballast abzuwerfen, Träume zu manifestieren oder neue Projekte anzupacken 🧑🏼‍🎨

Mit einem Neumond im Zeichen der sphärischen Fische ist alles nicht mehr ganz von dieser Welt. Die Fische gelten als das geistig-spirituell am höchsten entwickelte Sternzeichen und sind immer mit einem Bein in anderen Reichen. Die Fische-Zeit ist immer (vor allem für alle Nichtfische) auch ein bisschen eine emotionale Hölle. Es bleibt immer etwas Chaos zurück. Also nicht wundern, wenn die Gefühle überlaufen 😌

💕 Limitiert im Onlineshop www.LARISU.de

#larisu #kristallkerze #handgegossen #edelsteinkerzen #mooncandle #sojawachskerzen",#larisu #kristallkerze #handgegossen #edelsteinkerzen #mooncandle #sojawachskerzen,1063,151,6,17,Wednesday,0,82198,True,False,Carousel,real,Low,0
Manifesting our april mood… Wat is het eerste woord dat jij ziet? That’s your ✨vibe✨ for the month! ••• #fourrealpodcast,#fourrealpodcast,120,20,1,15,Wednesday,0,15049,False,False,Image,real,High,1
"Stoic Rule 186: The Discipline of Self-Reflection

“An unexamined life is not worth living.” — Socrates

Socrates, a foundational figure in Western philosophy, emphasizes the importance of self-reflection. This rule highlights the need for regular introspection as a means of understanding ourselves and our place in the world. By examining our thoughts, actions, and motivations, we can live more intentionally and virtuously.

Stoicism teaches that self-reflection is essential for personal growth. It allows us to identify our strengths and weaknesses, to align our actions with our values, and to make conscious choices that lead to a fulfilling life. Through self-reflection, we gain clarity and insight into our true nature.

Self-reflection also fosters a sense of accountability. It encourages us to take responsibility for our actions and to learn from our experiences. This process of continuous self-examination helps us to stay true to our principles and to cultivate a life of integrity and purpose.

As we embrace this Stoic rule, let self-reflection be a daily practice. Let us take time to look inward, to question our assumptions, and to refine our character. By doing so, we align ourselves with the Stoic ideals of wisdom, self-awareness, and personal excellence.

#stoic #stoicism #stoicwisdom #stoicphilosophy #stoicdaily #stoicteachings",#stoic #stoicism #stoicwisdom #stoicphilosophy #stoicdaily #stoicteachings,1358,203,6,12,Monday,0,807,False,False,Image,real,Low,0
"Pero creativo que están esos presos . TENGO UN SOLO NÚMERO Y MIS AMISTADES SABEN CUÁL ES .. no se dejen engañar . 

Esa no soy yo !!",,132,28,0,3,Sunday,1,390418,True,False,Carousel,real,Medium,0
"Cada par de pendientes cuenta una historia, tejida con manos que transforman lo simple en extraordinario. Hechos a mano, con amor y dedicación, para quienes buscan lo único en cada detalle✨

🌐 www.silviapeinado.com
📍Carretera Illora, 121, Casa Nueva-Granada
📞 +34 658 85 11 43 

#SilviaPeinado #JoyeriaArtesanal #tocados #tocadosnovia #novias #noviasdiferentes #noviasconestilo #noviasunicas #novias2025 #granada",#SilviaPeinado #JoyeriaArtesanal #tocados #tocadosnovia #novias #noviasdiferentes #noviasconestilo #noviasunicas #novias2025 #granada,412,54,10,19,Monday,0,8176,False,False,Image,real,Medium,0
Istanbul Marina❤️,,17,2,0,15,Tuesday,0,14022,False,False,Carousel,real,Medium,0
"Yönetiminde bulunduğumuz Milli İrade Platformu’nun “Türkiye Yüzyılında Aile” başlıklı programında, Aile ve Sosyal Hizmetler Bakanımız @MahinurOzdemir Göktaş’ı ağırladık. Sayın bakanımız, ailenin korunması ve güçlendirilmesine yönelik çalışmalarını anlattığı sunumun ardından Yönetim Kurulu Başkanımız @avcanansari’nın moderatörlüğünde, STK temsilcilerinden gelen soruları cevapladı. 

Güçlü kadın, güçlü aile, güçlü toplum için kamu-sivil toplum dayanışması ile hedefe yürüyoruz.",,479,52,0,9,Saturday,1,79174,False,False,Carousel,real,Medium,0
Houston Nights 🌃📍 Smokin Good 💨 Sippin Slow 🍇🍇 You Can Feel The Culture 🤞🏽 it’s always a Vibe 🫡 This Texas Run been Different 🤝 & We Just Getting Started ⬆️📈 #ThankYou #Bfg #gtdigital #BlackNBrown #LockedIn #Explore,#ThankYou #Bfg #gtdigital #BlackNBrown #LockedIn #Explore,215,38,6,22,Saturday,1,6026,True,False,Carousel,real,High,1
schwinn/klein death gasp collabo. do the #bortman.,#bortman.,50,7,1,19,Tuesday,0,11107,False,False,Image,real,Medium,0
,,0,0,0,8,Monday,0,280308,False,False,Image,real,Low,0
"💄 3CE MINI #07 KNIT – HÀNG CÔNG TY
Màu đỏ cam đất ánh nâu siêu tôn da, đánh lòng môi hay full môi đều sang chảnh ✨
Chất son lì mịn, lên môi mướt, không khô nứt 👄

📌 Giá lẻ chỉ 115k/thỏi
👉 Thỏi mini xinh xắn, tiện mang theo, màu thì “auto đẹp” cho mọi layout make-up 😍",#07,267,61,1,8,Wednesday,0,162,False,False,Carousel,real,Low,0
💋,,1,1,0,5,Friday,0,500317,False,False,Carousel,real,Low,0
"IDF soldier playing together with Palestinian children.
.
You will NEVER see this on the media.
.
.
.
#israel #palestinian #igisrael #coexistence #peaceinthemiddleeast #peace #israeli #idf #idfsoldier",#israel #palestinian #igisrael #coexistence #peaceinthemiddleeast #peace #israeli #idf #idfsoldier,200,28,9,23,Friday,0,436387,True,False,Reel,real,High,1
"𝐉𝐚𝐝𝐰𝐚𝐥 𝐏𝐞𝐧𝐲𝐞𝐛𝐞𝐫𝐚𝐧𝐠𝐚𝐧 𝐀𝐣𝐢𝐛𝐚𝐭𝐚-𝐀𝐦𝐛𝐚𝐫𝐢𝐭𝐚 𝐃𝐢𝐭𝐚𝐦𝐛𝐚𝐡 𝐉𝐞𝐥𝐚𝐧𝐠 𝐈𝐝𝐮𝐥 𝐅𝐢𝐭𝐫𝐢 𝟐𝟎𝟐𝟓

Menjelang Idul Fitri 1446 H/2025, PT ASDP Indonesia Ferry (Persero) Cabang Danau Toba menambah jadwal penyeberangan di lintasan Ajibata - Ambarita untuk memperlancar mobilisasi wisatawan ke Pulau Samosir.

General Manager PT ASDP Danau Toba, Fauzie Akhmad, menyatakan bahwa sejak H-6 Idul Fitri, jumlah perjalanan KMP Ihan Batak dan KMP Pora-Pora telah ditingkatkan dari 8 menjadi 10 trip per hari, dan dapat disesuaikan hingga 20 trip per hari tergantung kondisi di lapangan. Waktu tempuh juga diperpendek dari 1 jam 30 menit menjadi 1 jam 15 menit guna mengantisipasi lonjakan kendaraan.

Meskipun hingga saat ini belum terjadi lonjakan penumpang, peningkatan jumlah pengguna jasa penyeberangan diperkirakan akan terjadi pada H+1 Idul Fitri. ASDP berkomitmen memberikan pelayanan optimal, terutama di lintasan Ajibata - Ambarita, yang merupakan rute tersibuk di Kawasan Strategis Pariwisata Nasional (KSPN) Danau Toba.

Pengguna jasa diimbau untuk membeli tiket secara online melalui trip.ferizy.com agar perjalanan lebih mudah dan nyaman.

baca selengkapnya di sumber : https://medan.tribunnews.com/2025/03/26/jadwal-penyeberangan-ajibata-ambarita-ditambah-jelang-idul-fitri-2025
#balige #kotabalige #baligetalk #parBaligeNetwork #viral",#balige #kotabalige #baligetalk #parBaligeNetwork #viral,1310,167,5,1,Thursday,0,32191,False,False,Image,real,High,1
